Timestamp;SetSpeed;x
38374085;-485;-427
38375089;-491;-434
38376083;-498;-442
38377087;-504;-451
38378089;-510;-458
38379088;-516;-465
38380089;-522;-471
38381086;-527;-478
38382087;-533;-484
38383136;-539;-491
38384088;-544;-499
38385082;-550;-503
38386086;-555;-507
38387088;-561;-513
38388084;-566;-519
38389088;-571;-525
38390085;-576;-533
38391086;-581;-538
38392083;-586;-544
38393084;-591;-551
38394149;-595;-556
38395088;-600;-560
38396082;-604;-566
38397086;-609;-570
38398088;-613;-574
38399087;-617;-582
38400089;-621;-589
38401085;-625;-593
38402086;-629;-597
38403083;-633;-600
38404085;-637;-606
38405115;-640;-610
38406102;-644;-613
38407083;-647;-618
38408086;-650;-623
38409086;-654;-623
38410088;-657;-628
38411086;-660;-632
38412088;-662;-634
38413085;-665;-639
38414088;-668;-644
38415085;-670;-649
38416088;-673;-650
38417123;-675;-652
38418089;-678;-653
38419086;-680;-655
38420084;-682;-659
38421086;-684;-659
38422083;-685;-659
38423086;-687;-664
38424083;-689;-668
38425086;-690;-670
38426083;-692;-671
38427085;-693;-672
38428083;-694;-674
38429191;-695;-675
38430087;-696;-677
38431082;-697;-678
38432087;-698;-677
38433082;-698;-677
38434087;-699;-680
38435089;-699;-683
38436087;-699;-682
38437089;-699;-680
38438084;-699;-680
38439088;-699;-682
38440140;-699;-682
38441082;-699;-681
38442084;-699;-680
38443089;-698;-679
38444082;-698;-678
38445086;-697;-679
38446088;-696;-678
38447084;-695;-676
38448086;-694;-674
38449085;-693;-674
38450087;-692;-673
38451128;-690;-671
38452086;-689;-673
38453088;-687;-674
38454084;-685;-673
38455086;-684;-671
38456082;-682;-668
38457084;-680;-666
38458088;-678;-664
38459084;-675;-661
38460089;-673;-659
38461082;-670;-656
38462102;-668;-652
38463083;-665;-651
38464085;-662;-650
38465089;-660;-648
38466083;-657;-645
38467087;-654;-643
38468088;-650;-641
38469088;-647;-639
38470089;-644;-635
38471086;-640;-632
38472087;-637;-628
38473098;-633;-626
38474087;-629;-622
38475082;-625;-619
38476087;-621;-616
38477082;-617;-613
38478087;-613;-609
38479084;-609;-607
38480089;-604;-604
38481084;-600;-600
38482089;-595;-598
38483084;-591;-595
38484102;-586;-590
38485084;-581;-583
38486087;-576;-580
38487084;-571;-575
38488087;-566;-569
38489087;-561;-564
38490089;-555;-562
38491087;-550;-559
38492089;-544;-554
38493086;-539;-551
38494088;-533;-548
38495097;-527;-545
38496087;-522;-537
38497089;-516;-531
38498087;-510;-526
38499084;-504;-520
38500089;-498;-515
38501084;-491;-510
38502089;-485;-502
38503083;-479;-497
38504086;-472;-494
38505087;-466;-488
38506098;-459;-482
38507087;-452;-478
38508089;-446;-471
38509088;-439;-466
38510082;-432;-458
38511086;-425;-449
38512088;-418;-443
38513084;-411;-438
38514086;-404;-433
38515082;-397;-426
38516084;-389;-420
38517103;-382;-415
38518085;-375;-407
38519082;-367;-400
38520086;-360;-393
38521088;-352;-386
38522084;-344;-381
38523086;-337;-373
38524082;-329;-365
38525084;-321;-355
38526088;-313;-348
38527089;-305;-341
38528101;-298;-333
38529085;-290;-324
38530087;-282;-317
38531084;-273;-309
38532085;-265;-303
38533089;-257;-296
38534083;-249;-289
38535087;-241;-281
38536089;-232;-272
38537085;-224;-263
38538087;-216;-256
38539102;-207;-250
38540084;-199;-239
38541086;-191;-231
38542084;-182;-224
38543086;-174;-216
38544084;-165;-208
38545086;-156;-201
38546083;-148;-192
38547086;-139;-184
38548083;-131;-178
38549088;-122;-170
38550099;-113;-161
38551089;-105;-153
38552083;-96;-147
38553089;-87;-137
38554083;-78;-126
38555088;-70;-119
38556083;-61;-111
38557088;-52;-104
38558082;-43;-95
38559083;-35;-87
38560085;-26;-80
38561100;-17;-74
38562089;-8;-67
38563084;0;-58
38564089;0;-50
38565084;8;-43
38566089;17;-35
38567084;26;-25
38568089;35;-17
38569085;43;-11
38570088;52;-5
38571089;61;5
38572101;70;13
38573082;78;19
38574084;87;27
38575089;96;38
38576082;105;48
38577087;113;52
38578086;122;59
38579085;131;68
38580087;139;76
38581084;148;85
38582085;156;95
38583100;165;105
38584089;174;113
38585083;182;124
38586087;191;135
38587088;199;144
38588085;207;151
38589089;216;158
38590086;224;166
38591087;232;173
38592084;241;182
38593086;249;191
38594103;257;198
38595084;265;205
38596086;273;213
38597082;282;222
38598084;290;233
38599083;298;240
38600085;305;248
38601089;313;256
38602083;321;263
38603087;329;270
38604089;337;278
38605098;344;288
38606088;352;294
38607083;360;302
38608088;367;311
38609085;375;316
38610082;382;322
38611085;389;331
38612082;397;338
38613084;404;346
38614089;411;356
38615084;418;364
38616100;425;370
38617089;432;376
38618084;439;385
38619084;446;394
38620087;452;402
38621084;459;408
38622086;466;415
38623084;472;422
38624086;479;427
38625084;485;433
38626086;491;438
38627101;498;445
38628083;504;454
38629088;510;463
38630086;516;468
38631088;522;474
38632085;527;482
38633088;533;489
38634085;539;496
38635085;544;504
38636089;550;509
38637083;555;514
38638102;561;517
38639086;566;523
38640088;571;528
38641085;576;535
38642086;581;541
38643083;586;548
38644084;591;554
38645088;595;559
38646082;600;564
38647086;604;570
38648104;609;576
38649082;613;581
38650084;617;583
38651088;621;585
38652082;625;593
38653086;629;599
38654088;633;602
38655084;637;606
38656086;640;611
38657083;644;617
38658084;647;620
38659097;650;623
38660086;654;627
38661088;657;631
38662085;660;634
38663086;662;638
38664083;665;641
38665084;668;643
38666088;670;645
38667082;673;647
38668086;675;650
38669111;678;652
38670087;680;654
38671089;682;656
38672087;684;659
38673089;685;662
38674086;687;665
38675089;689;669
38676086;690;671
38677088;692;671
38678085;693;672
38679083;694;674
38680101;695;674
38681083;696;675
38682086;697;678
38683084;698;679
38684086;698;679
38685083;699;680
38686086;699;680
38687083;699;681
38688086;699;683
38689086;699;681
38690088;699;679
38691098;699;680
38692088;699;679
38693083;699;681
38694088;698;681
38695082;698;679
38696088;697;678
38697082;696;680
38698087;695;681
38699084;694;678
38700088;693;676
38701089;692;675
38702103;690;676
38703089;689;676
38704086;687;675
38705087;685;673
38706084;684;672
38707085;682;672
38708082;680;670
38709086;678;670
38710082;675;670
38711084;673;668
38712088;670;668
38713101;668;667
38714088;665;667
38715084;662;665
38716086;660;663
38717082;657;662
38718084;654;663
38719083;650;661
38720085;647;660
38721089;644;660
38722083;640;660
38723113;637;655
38724099;633;648
38725087;629;640
38726089;625;632
38727086;621;623
38728087;617;616
38729087;613;614
38730088;609;609
38731085;604;606
38732086;600;603
38733083;595;596
38734084;591;595
38735100;586;591
38736085;581;582
38737087;576;575
38738084;571;570
38739089;566;567
38740087;561;564
38741089;555;560
38742086;550;555
38743088;544;553
38744086;539;550
38745156;533;544
38746089;527;539
38747084;522;531
38748089;516;525
38749086;510;519
38750083;504;513
38751086;498;509
38752083;491;504
38753086;485;498
38754083;479;493
38755085;472;489
38756109;466;482
38757100;459;473
38758087;452;467
38759087;446;462
38760082;439;457
38761087;432;452
38762089;425;447
38763087;418;439
38764089;411;432
38765086;404;428
38766087;397;423
38767143;389;412
38768084;382;406
38769088;375;401
38770085;367;395
38771086;360;389
38772083;352;382
38773084;344;374
38774089;337;367
38775083;329;359
38776087;321;353
38777088;313;347
38778112;305;339
38779160;298;328
38780087;290;321
38781088;282;315
38782085;273;308
38783086;265;301
38784083;257;294
38785085;249;287
38786259;241;279
38787086;232;271
38788088;224;264
38789116;216;257
38790086;207;249
38791088;199;242
38792085;191;235
38793086;182;224
38794083;174;217
38795085;165;208
38796089;156;200
38797082;148;192
38798087;139;182
38799083;131;173
38800166;122;165
38801086;113;157
38802089;105;148
38803086;96;141
38804089;87;133
38805086;78;126
38806088;70;118
38807086;61;110
38808088;52;102
38809088;43;95
38810082;35;85
38811097;26;77
38812087;17;68
38813082;8;59
38814087;0;48
38815089;-8;40
38816087;-17;32
38817089;-26;24
38818086;-35;16
38819083;-43;4
38820089;-52;-2
38821083;-61;-8
38822101;-70;-16
38823083;-78;-25
38824086;-87;-34
38825083;-96;-42
38826085;-105;-52
38827083;-113;-59
38828085;-122;-67
38829085;-131;-76
38830087;-139;-86
38831083;-148;-93
38832084;-156;-100
38833102;-165;-109
38834084;-174;-119
38835085;-182;-128
38836082;-191;-138
38837083;-199;-145
38838088;-207;-152
38839084;-216;-160
38840089;-224;-168
38841082;-232;-177
38842087;-241;-186
38843088;-249;-194
38844103;-257;-203
38845084;-265;-212
38846086;-273;-219
38847082;-282;-228
38848084;-290;-238
38849083;-298;-244
38850084;-305;-252
38851089;-313;-260
38852082;-321;-268
38853087;-329;-274
38854088;-337;-282
38855102;-344;-291
38856088;-352;-299
38857085;-360;-307
38858086;-367;-315
38859085;-375;-322
38860087;-382;-331
38861083;-389;-339
38862085;-397;-346
38863089;-404;-353
38864083;-411;-361
38865098;-418;-369
38866087;-425;-376
38867082;-432;-383
38868087;-439;-390
38869084;-446;-400
38870089;-452;-407
38871084;-459;-413
38872089;-466;-422
38873084;-472;-431
38874089;-479;-437
38875083;-485;-442
38876099;-491;-451
38877089;-498;-457
38878084;-504;-460
38879084;-510;-466
38880086;-516;-474
38881084;-522;-480
38882086;-527;-486
38883083;-533;-493
38884086;-539;-499
38885083;-544;-506
38886085;-550;-510
38887104;-555;-518
38888085;-561;-522
38889083;-566;-527
38890088;-571;-534
38891083;-576;-539
38892088;-581;-542
38893082;-586;-549
38894087;-591;-557
38895082;-595;-563
38896087;-600;-568
38897088;-604;-572
38898102;-609;-576
38899086;-613;-580
38900088;-617;-584
38901084;-621;-587
38902086;-625;-590
38903082;-629;-594
38904084;-633;-599
38905088;-637;-604
38906090;-640;-609
38907086;-644;-612
38908087;-647;-615
38909099;-650;-617
38910087;-654;-622
38911089;-657;-625
38912086;-660;-628
38913087;-662;-631
38914084;-665;-634
38915086;-668;-637
38916082;-670;-641
38917083;-673;-644
38918088;-675;-645
38919084;-678;-648
38920097;-680;-649
38921086;-682;-652
38922088;-684;-653
38923084;-685;-653
38924086;-687;-656
38925083;-689;-657
38926084;-690;-659
38927088;-692;-660
38928082;-693;-662
38929089;-694;-663
38930083;-695;-665
38931099;-696;-665
38932089;-697;-665
38933084;-698;-669
38934089;-698;-672
38935084;-699;-673
38936089;-699;-671
38937084;-699;-672
38938089;-699;-674
38939086;-699;-673
38940083;-699;-672
38941086;-699;-671
38942102;-699;-671
38943084;-699;-672
38944086;-698;-671
38945084;-698;-670
38946086;-697;-671
38947084;-696;-671
38948086;-695;-672
38949086;-694;-671
38950088;-693;-672
38951086;-692;-670
38952088;-690;-667
38953103;-689;-666
38954084;-687;-668
38955087;-685;-666
38956084;-684;-665
38957087;-682;-666
38958084;-680;-666
38959089;-678;-664
38960087;-675;-663
38961089;-673;-661
38962085;-670;-659
38963086;-668;-657
38964103;-665;-655
38965084;-662;-652
38966086;-660;-647
38967083;-657;-647
38968084;-654;-648
38969083;-650;-646
38970085;-647;-641
38971089;-644;-640
38972083;-640;-641
38973087;-637;-637
38974089;-633;-633
38975096;-629;-629
38976085;-625;-628
38977087;-621;-623
38978084;-617;-620
38979088;-613;-618
38980084;-609;-617
38981086;-604;-614
38982083;-600;-610
38983084;-595;-606
38984089;-591;-601
38985082;-586;-598
38986098;-581;-593
38987082;-576;-589
38988083;-571;-584
38989083;-566;-580
38990084;-561;-574
38991089;-555;-570
38992082;-550;-568
38993082;-544;-564
38994086;-539;-558
38995088;-533;-553
38996085;-527;-550
38997097;-522;-544
38998087;-516;-536
38999085;-510;-530
39000082;-504;-525
39001084;-498;-519
39002089;-491;-514
39003084;-485;-508
39004089;-479;-501
39005084;-472;-495
39006089;-466;-489
39007083;-459;-484
39008103;-452;-479
39009088;-446;-472
39010083;-439;-464
39011088;-432;-455
39012082;-425;-447
39013087;-418;-440
39014082;-411;-434
39015087;-404;-429
39016089;-397;-425
39017087;-389;-416
39018089;-382;-408
39019103;-375;-401
39020085;-367;-396
39021088;-360;-389
39022086;-352;-384
39023088;-344;-376
39024086;-337;-364
39025088;-329;-358
39026085;-321;-352
39027088;-313;-343
39028084;-305;-335
39029087;-298;-327
39030102;-290;-321
39031084;-282;-313
39032086;-273;-304
39033082;-265;-295
39034084;-257;-285
39035088;-249;-277
39036089;-241;-271
39037086;-232;-263
39038087;-224;-258
39039087;-216;-249
39040088;-207;-240
39041100;-199;-233
39042084;-191;-224
39043085;-182;-217
39044089;-174;-209
39045083;-165;-199
39046087;-156;-190
39047089;-148;-182
39048085;-139;-175
39049089;-131;-167
39050086;-122;-158
39051087;-113;-151
39052096;-105;-142
39053085;-96;-132
39054087;-87;-126
39055084;-78;-118
39056085;-70;-110
39057089;-61;-103
39058083;-52;-94
39059082;-43;-85
39060084;-35;-78
39061088;-26;-70
39062082;-17;-62
39063103;-8;-53
39064085;0;-45
39065088;0;-37
39066086;8;-29
39067088;17;-21
39068085;26;-14
39069083;35;-4
39070088;43;4
39071082;52;10
39072087;61;17
39073082;70;25
39074097;78;30
39075084;87;40
39076089;96;50
39077083;105;56
39078089;113;62
39079086;122;71
39080083;131;80
39081086;139;87
39082083;148;93
39083085;156;102
39084083;165;110
39085098;174;117
39086088;182;126
39087083;191;133
39088088;199;141
39089085;207;148
39090082;216;158
39091085;224;165
39092082;232;173
39093083;241;181
39094087;249;190
39095102;257;201
39096088;265;211
39097084;273;219
39098086;282;227
39099085;290;234
39100087;298;241
39101083;305;248
39102085;313;258
39103089;321;267
39104083;329;273
39105087;337;280
39106102;344;288
39107088;352;295
39108085;360;303
39109089;367;310
39110085;375;318
39111087;382;325
39112083;389;333
39113085;397;341
39114089;404;348
39115083;411;355
39116113;418;363
39117101;425;370
39118082;432;375
39119087;439;383
39120083;446;388
39121085;452;395
39122089;459;402
39123083;466;410
39124087;472;417
39125088;479;425
39126085;485;429
39127113;491;435
39128099;498;443
39129089;504;451
39130086;510;457
39131088;516;462
39132086;522;471
39133088;527;478
39134085;533;483
39135088;539;489
39136085;544;496
39137088;550;502
39138111;555;506
39139099;561;510
39140089;566;516
39141084;571;522
39142089;576;526
39143084;581;532
39144089;586;540
39145084;591;545
39146089;595;550
39147083;600;556
39148089;604;561
39149148;609;566
39150082;613;571
39151085;617;574
39152082;621;577
39153084;625;583
39154089;629;587
39155084;633;593
39156089;637;598
39157084;640;603
39158089;644;607
39159084;647;613
39160118;650;615
39161082;654;619
39162084;657;623
39163089;660;627
39164082;662;631
39165086;665;634
39166088;668;638
39167084;670;643
39168086;673;648
39169085;675;651
39170087;678;655
39171123;680;657
39172086;682;657
39173088;684;659
39174085;685;660
39175086;687;663
39176083;689;665
39177084;690;668
39178088;692;671
39179085;693;675
39180089;694;679
39181083;695;680
39182180;696;680
39183084;697;682
39184086;698;685
39185082;698;686
39186084;699;685
39187088;699;685
39188089;699;686
39189089;699;686
39190082;699;687
39191087;699;687
39192088;699;689
39193120;699;689
39194086;699;688
39195089;698;687
39196086;698;689
39197089;697;689
39198086;696;688
39199086;695;687
39200083;694;686
39201086;693;686
39202083;692;684
39203086;690;681
39204083;689;679
39205108;687;679
39206089;685;677
39207084;684;678
39208089;682;679
39209086;680;678
39210084;678;675
39211086;675;674
39212084;673;673
39213086;670;673
39214083;668;673
39215086;665;672
39216109;662;671
39217101;660;671
39218088;657;669
39219088;654;669
39220083;654;669
39221088;647;667
39222082;647;666
39223087;640;667
39224089;637;667
39225085;633;664
39226085;629;656
39227141;625;648
39228084;621;641
39229088;617;630
39230085;613;622
39231087;609;617
39232083;609;611
39233085;600;608
39234089;595;604
39235083;595;599
39236087;586;595
39237088;581;591
39238107;576;585
39239083;576;579
39240085;566;574
39241089;561;570
39242083;561;566
39243087;550;562
39244088;544;557
39245085;539;551
39246087;533;547
39247083;533;545
39248122;522;539
39249086;516;528
39250088;510;520
39251084;510;516
39252086;498;511
39253083;498;505
39254084;491;498
39255088;479;493
39256082;479;490
39257086;472;485
39258088;466;478
39259087;459;470
39260098;446;465
39261087;446;459
39262082;439;453
39263088;432;444
39264082;425;435
39265087;418;427
39266089;404;422
39267087;404;416
39268089;389;406
39269089;382;400
39270084;382;396
39271104;367;390
39272086;367;383
39273088;360;378
39274086;352;370
39275088;344;363
39276085;337;355
39277088;329;347
39278085;321;338
39279083;313;330
39280088;305;321
39281083;298;314
39282104;282;307
39283086;282;299
39284088;273;292
39285086;265;287
39286088;257;279
39287086;249;270
39288088;241;264
39289088;232;255
39290089;224;245
39291084;216;237
39292085;207;230
39293103;191;222
39294084;191;212
39295086;182;204
39296082;174;197
39297084;165;190
39298088;156;183
39299084;148;175
39300089;139;167
39301082;131;158
39302086;122;150
39303088;113;140
39304098;96;132
39305087;96;122
39306089;87;115
39307085;78;108
39308087;70;99
39309086;61;89
39310087;52;78
39311084;43;70
39312085;35;61
39313082;26;54
39314083;17;47
39315101;0;42
39316083;0;33
39317084;-8;23
39318089;-17;14
39319085;-26;6
39320082;-35;-4
39321083;-43;-14
39322088;-52;-22
39323089;-61;-29
39324086;-70;-36
39325088;-78;-44
39326103;-96;-53
39327085;-96;-61
39328087;-105;-67
39329088;-113;-75
39330082;-122;-86
39331087;-131;-98
39332089;-139;-106
39333087;-148;-113
39334089;-156;-123
39335086;-165;-133
39336089;-174;-141
39337104;-191;-148
39338085;-191;-154
39339083;-199;-162
39340088;-207;-170
39341083;-216;-180
39342088;-224;-187
39343082;-232;-195
39344088;-241;-203
39345082;-249;-212
39346087;-257;-221
39347089;-265;-229
39348097;-282;-239
39349089;-282;-246
39350084;-290;-253
39351089;-298;-262
39352084;-305;-268
39353089;-313;-273
39354084;-321;-281
39355088;-329;-291
39356089;-337;-300
39357084;-344;-309
39358086;-352;-315
39359104;-367;-321
39360083;-367;-329
39361087;-375;-337
39362089;-382;-344
39363085;-389;-349
39364087;-397;-357
39365084;-404;-365
39366085;-411;-373
39367090;-418;-381
39368083;-425;-388
39369082;-432;-395
39370084;-439;-403
39371101;-452;-410
39372090;-452;-416
39373084;-459;-421
39374088;-466;-427
39375089;-472;-434
39376086;-479;-440
39377088;-485;-447
39378084;-491;-453
39379088;-498;-458
39380085;-504;-465
39381097;-510;-472
39382086;-516;-480
39383088;-522;-484
39384084;-527;-492
39385086;-533;-499
39386083;-539;-506
39387084;-544;-510
39388088;-550;-514
39389085;-555;-520
39390089;-561;-523
39391084;-566;-527
39392103;-576;-532
39393085;-576;-536
39394088;-581;-541
39395085;-586;-549
39396087;-591;-553
39397085;-595;-557
39398087;-600;-562
39399087;-604;-567
39400089;-609;-570
39401087;-613;-574
39402089;-617;-579
39403104;-625;-582
39404086;-625;-586
39405088;-629;-591
39406086;-633;-596
39407089;-637;-599
39408086;-640;-602
39409084;-644;-605
39410089;-647;-610
39411083;-650;-613
39412088;-654;-615
39413083;-657;-619
39414098;-660;-623
39415088;-662;-626
39416083;-665;-626
39417088;-668;-630
39418082;-670;-633
39419082;-673;-637
39420085;-675;-638
39421088;-678;-638
39422089;-680;-639
39423085;-682;-644
39424086;-684;-649
39425100;-687;-652
39426089;-687;-652
39427083;-689;-654
39428087;-690;-657
39429083;-692;-659
39430088;-693;-658
39431089;-694;-658
39432086;-695;-660
39433087;-696;-662
39434084;-697;-665
39435085;-698;-668
39436082;-698;-669
39437103;-699;-669
39438084;-699;-672
39439088;-699;-672
39440085;-699;-672
39441086;-699;-672
39442083;-699;-671
39443084;-699;-672
39444089;-699;-674
39445082;-699;-675
39446087;-698;-676
39447088;-698;-677
39448100;-697;-678
39449084;-696;-679
39450086;-695;-681
39451082;-694;-678
39452084;-693;-676
39453088;-692;-675
39454089;-690;-675
39455086;-689;-674
39456088;-687;-675
39457086;-685;-675
39458088;-684;-674
39459104;-680;-674
39460083;-680;-674
39461088;-678;-673
39462083;-675;-670
39463088;-673;-667
39464083;-670;-663
39465088;-668;-663
39466082;-665;-663
39467087;-662;-660
39468082;-660;-657
39469082;-657;-654
39470103;-654;-650
39471085;-650;-647
39472088;-647;-646
39473085;-644;-644
39474088;-640;-640
39475085;-637;-637
39476088;-633;-635
39477085;-629;-634
39478088;-625;-631
39479088;-621;-627
39480097;-617;-622
39481087;-613;-618
39482089;-609;-614
39483087;-604;-609
39484089;-600;-603
39485086;-595;-598
39486088;-591;-593
39487084;-586;-590
39488084;-581;-586
39489084;-576;-582
39490085;-566;-577
39491104;-566;-572
39492085;-561;-566
39493087;-555;-560
39494084;-550;-556
39495085;-544;-552
39496089;-539;-547
39497083;-533;-541
39498087;-527;-535
39499084;-522;-529
39500088;-516;-525
39501116;-504;-519
39502102;-504;-512
39503089;-498;-506
39504085;-491;-498
39505086;-485;-491
39506083;-479;-484
39507085;-472;-479
39508089;-466;-473
39509085;-459;-466
39510089;-452;-460
39511083;-446;-455
39512186;-432;-447
39513085;-432;-441
39514087;-425;-437
39515083;-418;-431
39516085;-411;-423
39517089;-404;-414
39518083;-397;-407
39519082;-389;-400
39520084;-382;-392
39521089;-375;-383
39522083;-367;-377
39523179;-352;-369
39524089;-352;-362
39525084;-344;-356
39526090;-337;-349
39527084;-329;-341
39528089;-321;-333
39529086;-313;-327
39530084;-305;-321
39531086;-298;-312
39532084;-290;-303
39533086;-282;-295
39534151;-265;-285
39535083;-265;-278
39536085;-257;-272
39537083;-249;-266
39538085;-241;-258
39539085;-232;-248
39540088;-224;-239
39541085;-216;-231
39542088;-207;-223
39543085;-199;-214
39544088;-191;-205
39545085;-182;-199
39546116;-165;-191
39547088;-165;-181
39548083;-156;-172
39549083;-148;-165
39550085;-139;-157
39551083;-131;-149
39552084;-122;-140
39553087;-113;-132
39554088;-105;-122
39555085;-96;-114
39556086;-87;-107
39557121;-70;-98
39558086;-70;-89
39559083;-61;-81
39560087;-52;-73
39561089;-43;-66
39562085;-35;-58
39563087;-26;-49
39564083;-17;-40
39565085;-8;-30
39566089;0;-23
39567083;0;-15
39568087;8;-6
39569182;26;3
39570083;26;10
39571085;35;18
39572089;43;26
39573083;52;33
39574087;61;42
39575088;70;47
39576085;78;54
39577087;87;62
39578083;96;69
39579087;105;77
39580084;113;86
39581176;131;93
39582087;131;99
39583089;139;109
39584086;148;118
39585087;156;127
39586084;165;135
39587086;174;142
39588083;182;150
39589088;191;160
39590086;199;167
39591118;216;172
39592083;216;180
39593086;224;189
39594083;232;196
39595086;241;203
39596083;249;211
39597086;257;220
39598083;265;227
39599088;273;234
39600085;282;241
39601088;290;249
39602134;305;255
39603085;305;261
39604088;313;268
39605085;321;274
39606088;329;281
39607085;337;291
39608088;344;298
39609088;352;306
39610082;360;312
39611087;367;317
39612082;375;324
39613103;389;335
39614086;389;343
39615084;397;352
39616087;404;361
39617084;411;369
39618084;418;376
39619083;425;384
39620084;432;392
39621089;439;400
39622082;446;408
39623087;452;413
39624110;466;419
39625083;466;426
39626085;472;432
39627089;479;439
39628083;485;444
39629082;491;450
39630084;498;457
39631088;504;462
39632090;510;469
39633086;516;474
39634087;522;480
39635100;527;486
39636089;533;492
39637083;539;496
39638088;544;500
39639084;550;507
39640089;555;512
39641082;561;517
39642087;566;523
39643088;571;529
39644084;576;534
39645086;581;540
39646166;591;544
39647085;591;548
39648087;595;552
39649086;600;556
39650087;604;562
39651084;609;568
39652086;613;574
39653083;617;580
39654086;621;582
39655083;625;586
39656085;629;590
39657129;637;594
39658088;637;598
39659085;640;601
39660082;644;603
39661085;647;608
39662082;650;613
39663085;654;617
39664082;657;619
39665084;660;625
39666089;662;631
39667084;665;633
39668089;668;633
39669098;670;634
39670087;673;639
39671082;675;644
39672087;678;646
39673082;680;649
39674087;682;653
39675089;684;655
39676087;685;657
39677089;687;657
39678086;689;658
39679083;690;664
39680101;692;669
39681083;693;671
39682086;694;670
39683089;695;671
39684082;696;676
39685086;697;679
39686087;698;680
39687084;698;681
39688085;699;683
39689085;699;682
39690086;699;682
39691099;699;683
39692088;699;684
39693082;699;684
39694086;699;684
39695088;699;684
39696084;699;686
39697086;698;684
39698082;698;685
39699086;697;686
39700083;696;688
39701084;695;688
39702102;694;688
39703083;693;690
39704085;692;689
39705082;690;687
39706083;689;685
39707087;687;684
39708089;685;683
39709088;684;683
39710090;682;682
39711086;680;681
39712088;678;680
39713102;675;678
39714083;673;677
39715085;670;676
39716089;668;676
39717083;665;675
39718088;662;674
39719085;660;673
39720083;657;673
39721085;654;673
39722083;650;673
39723085;647;671
39724096;644;669
39725086;640;669
39726089;637;668
39727086;633;664
39728088;629;657
39729088;625;647
39730083;621;640
39731088;617;630
39732082;613;625
39733087;609;621
39734082;604;617
39735102;600;612
39736084;595;606
39737086;591;605
39738084;586;601
39739089;581;595
39740086;576;588
39741088;571;581
39742086;566;575
39743088;561;571
39744085;555;569
39745103;550;563
39746085;544;559
39747087;539;553
39748085;533;548
39749088;527;545
39750084;522;538
39751085;516;531
39752082;510;525
39753083;504;521
39754087;498;514
39755099;491;508
39756088;485;501
39757082;479;496
39758086;472;490
39759083;466;483
39760087;459;477
39761088;452;469
39762085;446;463
39763086;439;455
39764083;432;450
39765084;425;442
39766103;418;435
39767084;411;428
39768086;404;424
39769086;397;419
39770087;389;410
39771084;382;400
39772085;375;393
39773082;367;387
39774083;360;382
39775088;352;375
39776089;344;367
39777100;337;357
39778089;329;349
39779086;321;342
39780083;313;335
39781084;305;328
39782088;298;321
39783082;290;312
39784087;282;304
39785089;273;296
39786087;265;288
39787089;257;281
39788097;249;272
39789084;241;264
39790086;232;257
39791084;224;249
39792086;216;239
39793084;207;230
39794086;199;223
39795083;191;214
39796086;182;207
39797083;174;197
39798085;165;191
39799099;156;182
39800089;148;173
39801084;139;165
39802089;131;156
39803083;122;149
39804088;113;141
39805083;105;132
39806088;96;125
39807082;87;116
39808088;78;105
39809085;70;97
39810104;61;92
39811086;52;83
39812088;43;73
39813086;35;63
39814087;26;54
39815083;17;48
39816084;8;40
39817088;0;31
39818089;-8;20
39819089;-17;11
39820082;-26;4
39821128;-43;-6
39822086;-43;-15
39823088;-52;-22
39824085;-61;-31
39825086;-70;-38
39826083;-78;-45
39827084;-87;-52
39828089;-96;-60
39829085;-105;-69
39830089;-113;-78
39831083;-122;-88
39832102;-131;-96
39833084;-139;-103
39834085;-148;-113
39835082;-156;-121
39836083;-165;-129
39837088;-174;-138
39838089;-182;-146
39839089;-191;-154
39840082;-199;-161
39841087;-207;-167
39842088;-216;-177
39843103;-224;-188
39844084;-232;-196
39845086;-241;-204
39846083;-249;-211
39847084;-257;-219
39848089;-265;-226
39849086;-273;-233
39850083;-282;-241
39851086;-290;-250
39852083;-298;-257
39853085;-305;-265
39854097;-313;-275
39855087;-321;-283
39856089;-329;-291
39857087;-337;-298
39858089;-344;-303
39859089;-352;-312
39860084;-360;-320
39861089;-367;-323
39862083;-375;-328
39863088;-382;-336
39864109;-389;-344
39865102;-397;-352
39866089;-404;-358
39867086;-411;-367
39868089;-418;-374
39869089;-425;-382
39870083;-432;-388
39871088;-439;-393
39872083;-446;-401
39873088;-452;-409
39874083;-459;-416
39875114;-466;-422
39876101;-472;-428
39877083;-479;-434
39878086;-485;-441
39879086;-491;-448
39880087;-498;-453
39881082;-504;-459
39882084;-510;-465
39883088;-516;-471
39884089;-522;-478
39885086;-527;-484
39886114;-533;-488
39887098;-539;-494
39888087;-544;-500
39889083;-550;-506
39890087;-555;-513
39891089;-561;-518
39892085;-566;-521
39893087;-571;-527
39894084;-576;-532
39895085;-581;-538
39896089;-586;-541
39897110;-591;-543
39898104;-595;-547
39899085;-600;-551
39900089;-604;-556
39901083;-609;-562
39902087;-613;-567
39903089;-617;-572
39904085;-621;-578
39905087;-625;-583
39906083;-629;-588
39907085;-633;-592
39908116;-637;-595
39909103;-640;-599
39910084;-644;-603
39911086;-647;-606
39912083;-650;-608
39913084;-654;-610
39914089;-657;-615
39915083;-660;-618
39916089;-662;-623
39917083;-665;-627
39918088;-668;-630
39919085;-670;-633
39920109;-673;-636
39921101;-675;-640
39922083;-678;-643
